index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
918,973.5 to 973.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
919,974.0 to 974.0,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
920,976.0 to 976.0,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
921,977.5 to 977.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
922,978.0 to 978.0,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
923,980.0 to 980.375,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
924,982.0 to 982.0,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
925,984.0 to 984.0,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
926,985.5 to 985.75,8,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
927,986.0 to 986.0,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
928,988.0 to 988.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
929,989.5 to 989.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
930,990.0 to 990.0,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
931,992.0 to 992.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
932,993.5 to 993.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
933,994.0 to 994.0,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
934,996.0 to 996.375,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
935,997.75 to 997.75,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
936,998.0 to 998.0,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
937,999.375 to 999.375,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
938,1000.0 to 1000.0,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
939,1001.5 to 1001.75,2,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
940,1002.0 to 1002.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
941,1004.0 to 1004.875,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
942,1005.0 to 1005.875,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
943,1006.0 to 1006.5,16,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
944,1007.0 to 1007.875,16,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
945,1008.0 to 1008.875,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
946,1009.0 to 1009.5,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
947,1010.0 to 1010.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
948,1011.0 to 1011.625,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
949,1012.0 to 1012.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
950,1013.0 to 1013.5,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
951,1014.0 to 1014.5,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
952,1015.0 to 1015.5,4,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
953,1016.0 to 1016.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
954,1017.0 to 1017.875,19,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
955,1018.0 to 1018.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
956,1019.0 to 1019.875,19,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
957,1020.0 to 1020.5,0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
958,1021.0 to 1021.875,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
959,1022.0 to 1022.875,17,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,CmajTriad,CEG,blueviolet,5
960,1023.0 to 1023.875,5,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
961,1024.0 to 1024.375,8,"[4, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
962,1026.0 to 1026.0,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
963,1028.0 to 1028.0,16,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
964,1029.5 to 1029.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
965,1030.0 to 1030.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
966,1032.0 to 1032.875,1,"[0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
967,1033.0 to 1033.5,3,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
968,1034.0 to 1034.5,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
969,1035.0 to 1035.5,8,"[2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
970,1036.0 to 1036.5,3,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
971,1037.0 to 1037.875,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
972,1038.0 to 1038.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
973,1039.0 to 1039.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
974,1040.0 to 1040.5,11,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",c#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
975,1041.0 to 1041.875,11,"[0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
976,1042.0 to 1042.875,11,"[0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
977,1043.0 to 1043.875,11,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
978,1044.0 to 1044.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
979,1045.0 to 1045.875,19,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
980,1046.0 to 1046.5,19,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
981,1047.0 to 1047.5,8,"[2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
982,1048.0 to 1048.5,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
983,1049.0 to 1049.875,9,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",g#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
984,1050.0 to 1050.875,9,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",g#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
985,1051.0 to 1051.875,9,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
986,1052.0 to 1052.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
987,1053.0 to 1053.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
988,1054.0 to 1054.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
989,1055.0 to 1055.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
990,1056.0 to 1056.5,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
991,1057.0 to 1057.5,3,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
992,1058.0 to 1058.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
993,1059.0 to 1059.5,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
994,1060.0 to 1060.5,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
995,1061.0 to 1061.875,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
996,1062.0 to 1062.875,8,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
997,1063.0 to 1063.5,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
998,1064.0 to 1064.5,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
999,1065.0 to 1065.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1000,1066.0 to 1066.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1001,1067.0 to 1067.5,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
1002,1068.0 to 1068.875,19,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
1003,1069.0 to 1069.875,10,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
1004,1070.0 to 1070.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
1005,1071.0 to 1071.875,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
1006,1072.0 to 1072.5,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1007,1073.0 to 1073.875,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1008,1074.0 to 1074.875,8,"[3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1009,1075.0 to 1075.875,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
1010,1076.0 to 1076.5,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1011,1077.0 to 1077.875,4,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
1012,1078.0 to 1078.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1013,1079.0 to 1079.875,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
1014,1080.0 to 1080.875,12,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
1015,1081.0 to 1081.875,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
1016,1082.0 to 1082.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
1017,1083.0 to 1083.875,8,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1018,1084.0 to 1084.625,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1019,1085.0 to 1085.875,18,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
1020,1086.0 to 1086.5,8,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1021,1087.0 to 1087.5,14,"[1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
1022,1088.0 to 1088.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1023,1089.0 to 1089.5,8,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
1024,1090.0 to 1090.875,14,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
1025,1091.0 to 1091.5,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
1026,1092.0 to 1092.875,6,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
1027,1093.0 to 1093.875,18,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
1028,1094.0 to 1094.5,5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
1029,1095.0 to 1095.5,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1]",dMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
1030,1096.0 to 1096.5,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
1031,1097.0 to 1097.5,5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
1032,1098.0 to 1098.875,5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
1033,1099.0 to 1099.5,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
1034,1100.0 to 1100.875,7,"[2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1035,1101.0 to 1101.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1036,1102.0 to 1102.5,7,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1037,1103.0 to 1103.5,7,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1038,1104.0 to 1104.5,7,"[0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1039,1105.0 to 1105.5,7,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1040,1106.0 to 1106.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
1041,1107.0 to 1107.5,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
1042,1108.0 to 1108.75,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
1043,1109.0 to 1109.5,0,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
1044,1110.0 to 1110.75,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
1045,1111.0 to 1111.5,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
1046,1112.0 to 1112.75,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
1047,1113.0 to 1113.5,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
